DateKey,ProductKey,CustomerKey,Quantity,NetPrice,Revenue
2008-09-12,604,18891,4,449.1,1796.4
2008-09-12,333,18870,4,287.1,1148.4
2008-09-12,2090,18870,4,1327.5,5310
2008-09-12,1073,18870,4,529.2,2116.8
2008-09-12,1686,18870,4,6.291,25.164
2008-09-12,2260,18870,4,71.955,287.82
2008-09-12,2291,18870,4,91.791,367.164
2008-09-12,437,18870,4,449.91,1799.64
2008-09-12,1946,18870,4,809.1,3236.4
2008-09-12,1215,18870,4,144,576
2008-09-12,866,18870,4,62.991,251.964
2008-09-12,2465,18870,4,27,108
2008-09-12,756,18870,4,26.91,107.64
2008-09-12,831,18870,4,17.91,71.64
2008-09-12,1412,18870,4,260.1,1040.4
2008-09-12,301,18870,4,287.1,1148.4
2008-09-12,2334,18870,4,572.391,2289.564
2008-09-12,2109,18870,4,231.75,927
2008-09-12,191,18870,4,59.4,237.6
2008-09-12,2024,18870,4,85.491,341.964
2008-09-12,1615,18870,4,260.991,1043.964
2008-09-12,2042,18870,4,85.491,341.964
2008-09-12,1253,18870,4,17.991,71.964
2008-09-12,1161,18870,4,792,3168
2008-09-12,1346,18870,4,20.7,82.8
2008-09-12,922,18870,4,0.855,3.42
2008-09-12,1945,18870,4,2879.991,11519.964
2008-09-12,2428,18870,4,29.601,118.404
2008-09-12,2094,18870,4,231.75,927
2008-09-12,1352,18870,4,20.691,82.764
2008-09-12,2163,18870,4,116.91,467.64
2008-09-12,2487,18870,4,360,1440
2008-09-12,1948,18870,4,269.991,1079.964
2008-09-12,2373,18870,4,269.991,1079.964
2008-09-12,431,18870,4,332.1,1328.4
2008-09-12,298,18870,4,278.1,1112.4
2008-09-12,989,18870,4,148.5,594
2008-09-12,526,18870,4,116.1,464.4
2008-09-12,2252,18870,4,71.955,287.82
2008-09-12,2324,18870,4,71.955,287.82
2008-09-12,7,19036,4,19.413,77.652
2008-09-13,1689,1851,1,4.482,4.482
2008-09-13,1689,1859,1,4.482,4.482
2008-09-13,1689,1868,1,4.482,4.482
2008-09-13,1689,1871,1,4.482,4.482
2008-09-13,1689,1873,1,4.482,4.482
2008-09-13,1689,2495,1,4.482,4.482
2008-09-13,1689,2501,1,4.482,4.482
2008-09-13,1689,2502,1,4.482,4.482
2008-09-13,1689,2514,1,4.482,4.482
2008-09-13,1689,2515,1,4.482,4.482
2008-09-13,1689,2516,1,4.482,4.482
2008-09-13,1730,6198,1,69.912,69.912
2008-09-13,1730,6199,1,69.912,69.912
2008-09-13,1730,6201,1,69.912,69.912
2008-09-13,1730,6202,1,69.912,69.912
2008-09-13,1730,6209,1,69.912,69.912
2008-09-13,1730,6210,1,69.912,69.912
2008-09-13,1733,3689,1,20.5092,20.5092
2008-09-13,1733,3691,1,20.5092,20.5092
2008-09-13,1733,3704,1,20.5092,20.5092
2008-09-13,1733,3710,1,20.5092,20.5092
2008-09-13,1733,3711,1,20.5092,20.5092
2008-09-13,1733,3712,1,20.5092,20.5092
2008-09-13,275,18419,1,179.1,179.1
2008-09-13,1799,3696,1,23.4,23.4
2008-09-13,1727,3550,1,50.4,50.4
2008-09-13,1727,3552,1,50.4,50.4
2008-09-13,213,18407,1,269.91,269.91
2008-09-13,213,18410,1,269.91,269.91
2008-09-13,1727,3798,1,50.4,50.4
2008-09-13,1727,3801,1,50.4,50.4
2008-09-13,1727,3802,1,50.4,50.4
2008-09-13,1727,3804,1,50.4,50.4
2008-09-13,1727,3820,1,50.4,50.4
2008-09-13,1716,6115,1,63.117,63.117
2008-09-13,1716,6195,1,63.117,63.117
2008-09-13,1818,3768,1,28.8,28.8
2008-09-13,1818,3769,1,28.8,28.8
2008-09-13,1818,3770,1,28.8,28.8
2008-09-13,1818,3773,1,28.8,28.8
2008-09-13,1818,3783,1,28.8,28.8
2008-09-13,1818,3790,1,28.8,28.8
2008-09-13,17,19049,1,98.955,98.955
2008-09-13,2422,19057,1,23.391,23.391
2008-09-13,1038,19057,1,168.21,168.21
2008-09-13,290,19057,1,432,432
2008-09-13,2205,19057,1,26.991,26.991
2008-09-13,2250,19057,1,107.991,107.991
2008-09-13,813,19057,1,12.15,12.15
2008-09-13,768,19057,1,16.11,16.11
2008-09-13,870,19057,1,18.864,18.864
2008-09-13,2276,19057,1,71.955,71.955
2008-09-13,2132,19057,1,134.1,134.1
2008-09-13,2122,19057,1,1485,1485
2008-09-13,380,19057,1,1169.1,1169.1
2008-09-13,1325,19057,1,35.991,35.991
2008-09-13,2303,19057,1,305.1,305.1
2008-09-13,1177,19057,1,899.1,899.1
2008-09-13,474,19057,1,44.1,44.1
2008-09-13,299,19057,1,179.1,179.1
2008-09-13,1214,19057,1,148.5,148.5
2008-09-13,1072,19057,1,384.3,384.3
2008-09-13,1541,19057,1,269.1,269.1
2008-09-13,2213,19057,1,26.991,26.991
2008-09-13,965,19057,1,252.9,252.9
2008-09-13,537,19057,1,116.1,116.1
2008-09-13,1844,19057,1,1636.2,1636.2
2008-09-13,2272,19057,1,241.65,241.65
2008-09-13,2206,19057,1,572.391,572.391
2008-09-13,1930,19057,1,269.991,269.991
2008-09-13,216,19057,1,494.1,494.1
2008-09-13,919,19057,1,0.855,0.855
2008-09-13,2351,19057,1,359.991,359.991
2008-09-13,1447,19057,1,269.1,269.1
2008-09-13,2200,19057,1,241.65,241.65
2008-09-13,321,19057,1,296.1,296.1
2008-09-13,766,19057,1,17.91,17.91
2008-09-13,1110,19057,1,271.8,271.8
2008-09-13,1215,19057,1,144,144
2008-09-13,211,19057,1,575.1,575.1
2008-09-13,1576,19057,1,11.691,11.691
2008-09-13,1940,19057,1,809.1,809.1
2008-09-13,2184,19057,1,400.5,400.5
2008-09-13,1394,19057,1,44.991,44.991
2008-09-13,473,19057,1,53.1,53.1
2008-09-13,1106,19057,1,289.8,289.8
2008-09-13,2203,19057,1,91.791,91.791
2008-09-13,1553,19057,1,241.2,241.2
2008-09-13,1092,19057,1,605.7,605.7
2008-09-13,252,19057,1,324,324
2008-09-13,1955,19057,1,251.991,251.991
2008-09-13,1178,19057,1,898.2,898.2
2008-09-13,1549,19057,1,350.1,350.1
2008-09-13,2334,19057,1,572.391,572.391
2008-09-13,1235,19057,1,754.2,754.2
2008-09-13,2503,19057,1,8.991,8.991
2008-09-13,1038,19057,2,168.21,336.42
2008-09-13,2205,19057,2,26.991,53.982
2008-09-13,813,19057,2,12.15,24.3
2008-09-13,870,19057,2,18.864,37.728
2008-09-13,2276,19057,2,71.955,143.91
2008-09-13,2132,19057,2,134.1,268.2
2008-09-13,2122,19057,2,1485,2970
2008-09-13,1177,19057,2,899.1,1798.2
2008-09-13,474,19057,2,44.1,88.2
2008-09-13,299,19057,2,179.1,358.2
2008-09-13,1541,19057,2,269.1,538.2
2008-09-13,537,19057,2,116.1,232.2
2008-09-13,2250,19057,2,107.991,215.982
2008-09-13,290,19057,2,432,864
2008-09-13,2206,19057,2,572.391,1144.782
2008-09-13,1930,19057,2,269.991,539.982
2008-09-13,216,19057,2,494.1,988.2
2008-09-13,321,19057,2,296.1,592.2
2008-09-13,766,19057,2,17.91,35.82
2008-09-13,1844,19057,2,1636.2,3272.4
2008-09-13,1576,19057,2,11.691,23.382
2008-09-13,1940,19057,2,809.1,1618.2
2008-09-13,2184,19057,2,400.5,801
2008-09-13,1394,19057,2,44.991,89.982
2008-09-13,473,19057,2,53.1,106.2
2008-09-13,2203,19057,2,91.791,183.582
2008-09-13,252,19057,2,324,648
2008-09-13,1178,19057,2,898.2,1796.4
2008-09-13,1549,19057,2,350.1,700.2
2008-09-13,2334,19057,2,572.391,1144.782
2008-09-13,1235,19057,2,754.2,1508.4
2008-09-13,2503,19057,2,8.991,17.982
2008-09-13,17,19049,2,98.955,197.91
2008-09-13,1727,3544,2,50.4,100.8
2008-09-13,213,18411,2,269.91,539.82
2008-09-13,1818,3787,2,28.8,57.6
2008-09-13,1716,6114,3,63.117,189.351
2008-09-13,1733,3708,3,20.5092,61.5276
2008-09-13,1689,1847,3,4.482,13.446
2008-09-13,1689,2498,3,4.482,13.446
2008-09-13,1730,6200,3,69.912,209.736
2008-09-13,17,19049,3,98.955,296.865
2008-09-13,2422,19057,3,23.391,70.173
2008-09-13,1038,19057,3,168.21,504.63
2008-09-13,290,19057,3,432,1296
2008-09-13,2205,19057,3,26.991,80.973
2008-09-13,2250,19057,3,107.991,323.973
2008-09-13,813,19057,3,12.15,36.45
2008-09-13,768,19057,3,16.11,48.33
2008-09-13,870,19057,3,18.864,56.592
2008-09-13,2276,19057,3,71.955,215.865
2008-09-13,2132,19057,3,134.1,402.3
2008-09-13,380,19057,3,1169.1,3507.3
2008-09-13,1325,19057,3,35.991,107.973
2008-09-13,2303,19057,3,305.1,915.3
2008-09-13,474,19057,3,44.1,132.3
2008-09-13,299,19057,3,179.1,537.3
2008-09-13,1214,19057,3,148.5,445.5
2008-09-13,1072,19057,3,384.3,1152.9
2008-09-13,2213,19057,3,26.991,80.973
2008-09-13,965,19057,3,252.9,758.7
2008-09-13,537,19057,3,116.1,348.3
2008-09-13,1844,19057,3,1636.2,4908.6
2008-09-13,2272,19057,3,241.65,724.95
2008-09-13,2206,19057,3,572.391,1717.173
2008-09-13,1177,19057,3,899.1,2697.3
2008-09-13,919,19057,3,0.855,2.565
2008-09-13,2351,19057,3,359.991,1079.973
2008-09-13,1447,19057,3,269.1,807.3
2008-09-13,2200,19057,3,241.65,724.95
2008-09-13,321,19057,3,296.1,888.3
2008-09-13,1110,19057,3,271.8,815.4
2008-09-13,1215,19057,3,144,432
2008-09-13,211,19057,3,575.1,1725.3
2008-09-13,1394,19057,3,44.991,134.973
2008-09-13,473,19057,3,53.1,159.3
2008-09-13,1106,19057,3,289.8,869.4
2008-09-13,1553,19057,3,241.2,723.6
2008-09-13,1092,19057,3,605.7,1817.1
2008-09-13,1955,19057,3,251.991,755.973
2008-09-13,1178,19057,3,898.2,2694.6
2008-09-13,2334,19057,3,572.391,1717.173
2008-09-13,2503,19057,3,8.991,26.973
2008-09-13,1799,3697,4,23.4,93.6
2008-09-13,1689,1853,4,4.482,17.928
2008-09-13,1689,1864,4,4.482,17.928
2008-09-13,1689,2503,4,4.482,17.928
2008-09-13,1818,3782,4,28.8,115.2
2008-09-13,275,18418,4,179.1,716.4
2008-09-13,1727,3823,4,50.4,201.6
2008-09-13,2250,19057,4,107.991,431.964
2008-09-13,768,19057,4,16.11,64.44
2008-09-13,380,19057,4,1169.1,4676.4
2008-09-13,2276,19057,4,71.955,287.82
2008-09-13,2303,19057,4,305.1,1220.4
2008-09-13,1177,19057,4,899.1,3596.4
2008-09-13,1214,19057,4,148.5,594
2008-09-13,1072,19057,4,384.3,1537.2
2008-09-13,1541,19057,4,269.1,1076.4
2008-09-13,1844,19057,4,1636.2,6544.8
2008-09-13,290,19057,4,432,1728
2008-09-13,2272,19057,4,241.65,966.6
2008-09-13,965,19057,4,252.9,1011.6
2008-09-13,216,19057,4,494.1,1976.4
2008-09-13,919,19057,4,0.855,3.42
2008-09-13,1447,19057,4,269.1,1076.4
2008-09-13,2200,19057,4,241.65,966.6
2008-09-13,1110,19057,4,271.8,1087.2
2008-09-13,1215,19057,4,144,576
2008-09-13,321,19057,4,296.1,1184.4
2008-09-13,211,19057,4,575.1,2300.4
2008-09-13,1576,19057,4,11.691,46.764
2008-09-13,1940,19057,4,809.1,3236.4
2008-09-13,1106,19057,4,289.8,1159.2
2008-09-13,2203,19057,4,91.791,367.164
2008-09-13,1553,19057,4,241.2,964.8
2008-09-13,1092,19057,4,605.7,2422.8
2008-09-13,252,19057,4,324,1296
2008-09-13,1955,19057,4,251.991,1007.964
2008-09-13,1549,19057,4,350.1,1400.4
2008-09-13,1235,19057,4,754.2,3016.8
2008-09-13,2503,19057,4,8.991,35.964
2008-09-14,84,2369,1,89.991,89.991
2008-09-14,84,2370,1,89.991,89.991
2008-09-14,84,2371,1,89.991,89.991
2008-09-14,84,2372,1,89.991,89.991
2008-09-14,84,2374,1,89.991,89.991
2008-09-14,84,2375,1,89.991,89.991
2008-09-14,84,2376,1,89.991,89.991
2008-09-14,84,2377,1,89.991,89.991
2008-09-14,1865,14420,1,1439.91,1439.91
2008-09-14,1865,14421,1,1439.91,1439.91
2008-09-14,1865,14423,1,1439.91,1439.91
2008-09-14,1865,14424,1,1439.91,1439.91
2008-09-14,1865,14425,1,1439.91,1439.91
2008-09-14,1865,14426,1,1439.91,1439.91
2008-09-14,1865,14428,1,1439.91,1439.91
2008-09-14,1865,14429,1,1439.91,1439.91
2008-09-14,1865,14430,1,1439.91,1439.91
2008-09-14,1865,14431,1,1439.91,1439.91
2008-09-14,565,18892,1,629.1,629.1
2008-09-14,640,18892,1,269.1,269.1
2008-09-14,581,18892,1,413.1,413.1
2008-09-14,634,18892,1,2249.1,2249.1
2008-09-14,551,18892,1,2065.5,2065.5
2008-09-14,695,18903,1,146.7,146.7
2008-09-14,991,18871,1,241.2,241.2
2008-09-14,814,18871,1,14.85,14.85
2008-09-14,312,18871,1,233.1,233.1
2008-09-14,2145,18871,1,116.91,116.91
2008-09-14,956,18871,1,178.2,178.2
2008-09-14,799,18871,1,35.91,35.91
2008-09-14,441,18871,1,206.91,206.91
2008-09-14,1130,18871,1,287.1,287.1
2008-09-14,1246,18871,1,142.2,142.2
2008-09-14,1039,18871,1,177.21,177.21
2008-09-14,2290,18871,1,107.991,107.991
2008-09-14,929,18871,1,30.591,30.591
2008-09-14,794,18871,1,10.71,10.71
2008-09-14,1537,18871,1,331.2,331.2
2008-09-14,2217,18871,1,206.991,206.991
2008-09-14,504,18871,1,782.1,782.1
2008-09-14,1550,18871,1,252,252
2008-09-14,2095,18871,1,1327.5,1327.5
2008-09-14,1467,18871,1,270.9,270.9
2008-09-14,2281,18871,1,206.991,206.991
2008-09-14,389,18871,1,539.1,539.1
2008-09-14,1075,18871,1,304.2,304.2
2008-09-14,465,18871,1,233.1,233.1
2008-09-14,1175,18871,1,369,369
2008-09-14,2472,18871,1,26.991,26.991
2008-09-14,1568,18871,1,252,252
2008-09-14,2136,18871,1,400.5,400.5
2008-09-14,1546,18871,1,271.8,271.8
2008-09-14,1079,18871,1,322.2,322.2
2008-09-14,1362,18871,1,15.291,15.291
2008-09-14,2321,18871,1,206.991,206.991
2008-09-14,317,18871,1,287.1,287.1
2008-09-14,984,18871,1,178.2,178.2
2008-09-14,2488,18871,1,13.491,13.491
2008-09-14,814,18871,2,14.85,29.7
2008-09-14,312,18871,2,233.1,466.2
2008-09-14,2145,18871,2,116.91,233.82
2008-09-14,956,18871,2,178.2,356.4
2008-09-14,799,18871,2,35.91,71.82
2008-09-14,441,18871,2,206.91,413.82
2008-09-14,1246,18871,2,142.2,284.4
2008-09-14,1039,18871,2,177.21,354.42
2008-09-14,2290,18871,2,107.991,215.982
2008-09-14,929,18871,2,30.591,61.182
2008-09-14,794,18871,2,10.71,21.42
2008-09-14,504,18871,2,782.1,1564.2
2008-09-14,1550,18871,2,252,504
2008-09-14,84,2373,2,89.991,179.982
2008-09-14,389,18871,2,539.1,1078.2
2008-09-14,1075,18871,2,304.2,608.4
2008-09-14,465,18871,2,233.1,466.2
2008-09-14,640,18892,2,269.1,538.2
2008-09-14,581,18892,2,413.1,826.2
2008-09-14,1175,18871,2,369,738
2008-09-14,634,18892,2,2249.1,4498.2
2008-09-14,1865,14427,2,1439.91,2879.82
2008-09-14,1568,18871,2,252,504
2008-09-14,2136,18871,2,400.5,801
2008-09-14,551,18892,2,2065.5,4131
2008-09-14,1546,18871,2,271.8,543.6
2008-09-14,1079,18871,2,322.2,644.4
2008-09-14,1362,18871,2,15.291,30.582
2008-09-14,317,18871,2,287.1,574.2
2008-09-14,2488,18871,2,13.491,26.982
2008-09-14,565,18892,3,629.1,1887.3
2008-09-14,84,2378,3,89.991,269.973
2008-09-14,581,18892,3,413.1,1239.3
2008-09-14,634,18892,3,2249.1,6747.3
2008-09-14,551,18892,3,2065.5,6196.5
2008-09-14,814,18871,3,14.85,44.55
2008-09-14,956,18871,3,178.2,534.6
2008-09-14,441,18871,3,206.91,620.73
2008-09-14,1130,18871,3,287.1,861.3
2008-09-14,2290,18871,3,107.991,323.973
2008-09-14,929,18871,3,30.591,91.773
2008-09-14,1537,18871,3,331.2,993.6
2008-09-14,2217,18871,3,206.991,620.973
2008-09-14,504,18871,3,782.1,2346.3
2008-09-14,1550,18871,3,252,756
2008-09-14,2095,18871,3,1327.5,3982.5
2008-09-14,1467,18871,3,270.9,812.7
2008-09-14,2488,18871,3,13.491,40.473
2008-09-14,2281,18871,3,206.991,620.973
2008-09-14,312,18871,3,233.1,699.3
2008-09-14,389,18871,3,539.1,1617.3
2008-09-14,1075,18871,3,304.2,912.6
2008-09-14,1175,18871,3,369,1107
2008-09-14,2472,18871,3,26.991,80.973
2008-09-14,1568,18871,3,252,756
2008-09-14,2136,18871,3,400.5,1201.5
2008-09-14,1546,18871,3,271.8,815.4
2008-09-14,1362,18871,3,15.291,45.873
2008-09-14,2321,18871,3,206.991,620.973
2008-09-14,317,18871,3,287.1,861.3
2008-09-14,984,18871,3,178.2,534.6
2008-09-14,695,18903,3,146.7,440.1
2008-09-14,565,18892,4,629.1,2516.4
2008-09-14,84,2368,4,89.991,359.964
2008-09-14,640,18892,4,269.1,1076.4
2008-09-14,1865,14422,4,1439.91,5759.64
2008-09-14,551,18892,4,2065.5,8262
2008-09-14,695,18903,4,146.7,586.8
2008-09-14,312,18871,4,233.1,932.4
2008-09-14,2145,18871,4,116.91,467.64
2008-09-14,799,18871,4,35.91,143.64
2008-09-14,441,18871,4,206.91,827.64
2008-09-14,1130,18871,4,287.1,1148.4
2008-09-14,1246,18871,4,142.2,568.8
2008-09-14,1039,18871,4,177.21,708.84
2008-09-14,2290,18871,4,107.991,431.964
2008-09-14,929,18871,4,30.591,122.364
2008-09-14,794,18871,4,10.71,42.84
2008-09-14,1537,18871,4,331.2,1324.8
2008-09-14,2217,18871,4,206.991,827.964
2008-09-14,1550,18871,4,252,1008
2008-09-14,2095,18871,4,1327.5,5310
2008-09-14,1467,18871,4,270.9,1083.6
2008-09-14,2488,18871,4,13.491,53.964
2008-09-14,2281,18871,4,206.991,827.964
2008-09-14,1075,18871,4,304.2,1216.8
2008-09-14,465,18871,4,233.1,932.4
2008-09-14,2472,18871,4,26.991,107.964
2008-09-14,1568,18871,4,252,1008
2008-09-14,2136,18871,4,400.5,1602
2008-09-14,1546,18871,4,271.8,1087.2
2008-09-14,814,18871,4,14.85,59.4
2008-09-14,1079,18871,4,322.2,1288.8
2008-09-14,2321,18871,4,206.991,827.964
2008-09-16,896,18871,1,37.557,37.557
2008-09-16,1752,7961,1,80.1,80.1
2008-09-16,1752,7963,1,80.1,80.1
2008-09-16,1752,7964,1,80.1,80.1
2008-09-16,1752,7965,1,80.1,80.1
2008-09-16,1752,7966,1,80.1,80.1
2008-09-16,1752,7968,1,80.1,80.1
2008-09-16,1752,7970,1,80.1,80.1
2008-09-16,1752,7971,1,80.1,80.1
2008-09-16,250,4473,1,476.1,476.1
2008-09-16,250,4474,1,476.1,476.1
2008-09-16,250,4475,1,476.1,476.1
2008-09-16,250,4476,1,476.1,476.1
2008-09-16,250,4478,1,476.1,476.1
2008-09-16,250,4480,1,476.1,476.1
2008-09-16,250,4481,1,476.1,476.1
2008-09-16,250,4483,1,476.1,476.1
2008-09-16,161,18856,1,1432.98,1432.98
2008-09-16,195,4484,1,575.1,575.1
2008-09-16,195,4485,1,575.1,575.1
2008-09-16,195,4487,1,575.1,575.1
2008-09-16,195,4488,1,575.1,575.1
2008-09-16,195,4490,1,575.1,575.1
2008-09-16,195,4492,1,575.1,575.1
2008-09-16,195,4493,1,575.1,575.1
2008-09-16,195,4494,1,575.1,575.1
2008-09-16,1770,2168,1,30.6,30.6
2008-09-16,1770,2704,1,30.6,30.6
2008-09-16,1770,2705,1,30.6,30.6
2008-09-16,1770,2706,1,30.6,30.6
2008-09-16,1770,2715,1,30.6,30.6
2008-09-16,1770,2716,1,30.6,30.6
2008-09-16,1770,2718,1,30.6,30.6
2008-09-16,1770,2719,1,30.6,30.6
2008-09-16,549,18893,1,125.1,125.1
2008-09-16,575,18893,1,2065.5,2065.5
2008-09-16,1734,2722,1,25.2,25.2
2008-09-16,1734,2723,1,25.2,25.2
2008-09-16,1734,2724,1,25.2,25.2
2008-09-16,1734,2981,1,25.2,25.2
2008-09-16,1734,3003,1,25.2,25.2
2008-09-16,1734,3004,1,25.2,25.2
2008-09-16,1734,3023,1,25.2,25.2
2008-09-16,1734,3024,1,25.2,25.2
2008-09-16,1734,3026,1,25.2,25.2
2008-09-16,1734,3027,1,25.2,25.2
2008-09-16,67,18852,1,23.121,23.121
2008-09-16,74,18852,1,34.155,34.155
2008-09-16,674,18904,1,188.1,188.1
2008-09-16,161,18855,1,1432.98,1432.98
2008-09-16,1150,18871,1,369.9,369.9
2008-09-16,1958,18871,1,809.1,809.1
2008-09-16,1701,18871,1,4.482,4.482
2008-09-16,418,18871,1,242.955,242.955
2008-09-16,2166,18871,1,400.5,400.5
2008-09-16,2355,18871,1,572.391,572.391
2008-09-16,1193,18871,1,509.4,509.4
2008-09-16,496,18871,1,161.1,161.1
2008-09-16,1622,18871,1,197.1,197.1
2008-09-16,1082,18871,1,273.6,273.6
2008-09-16,2259,18871,1,91.791,91.791
2008-09-16,1224,18871,1,927,927
2008-09-16,1375,18871,1,37.8,37.8
2008-09-16,1469,18871,1,180,180
2008-09-16,2349,18871,1,413.991,413.991
2008-09-16,1677,18871,1,4.491,4.491
2008-09-16,2371,18871,1,386.991,386.991
2008-09-16,2438,18871,1,40.491,40.491
2008-09-16,881,18871,1,11.7,11.7
2008-09-16,485,18871,1,89.1,89.1
2008-09-16,2494,18871,1,2.646,2.646
2008-09-16,2504,18871,1,8.991,8.991
2008-09-16,1958,18871,2,809.1,1618.2
2008-09-16,1701,18871,2,4.482,8.964
2008-09-16,67,18852,2,23.121,46.242
2008-09-16,418,18871,2,242.955,485.91
2008-09-16,2166,18871,2,400.5,801
2008-09-16,250,4472,2,476.1,952.2
2008-09-16,496,18871,2,161.1,322.2
2008-09-16,1622,18871,2,197.1,394.2
2008-09-16,1752,7967,2,80.1,160.2
2008-09-16,1224,18871,2,927,1854
2008-09-16,1375,18871,2,37.8,75.6
2008-09-16,549,18893,2,125.1,250.2
2008-09-16,1469,18871,2,180,360
2008-09-16,1677,18871,2,4.491,8.982
2008-09-16,161,18856,2,1432.98,2865.96
2008-09-16,2438,18871,2,40.491,80.982
2008-09-16,881,18871,2,11.7,23.4
2008-09-16,485,18871,2,89.1,178.2
2008-09-16,674,18904,2,188.1,376.2
2008-09-16,2494,18871,2,2.646,5.292
2008-09-16,2504,18871,2,8.991,17.982
2008-09-16,896,18871,2,37.557,75.114
2008-09-16,896,18871,3,37.557,112.671
2008-09-16,67,18852,3,23.121,69.363
2008-09-16,1770,2169,3,30.6,91.8
2008-09-16,1770,2717,3,30.6,91.8
2008-09-16,250,4477,3,476.1,1428.3
2008-09-16,549,18893,3,125.1,375.3
2008-09-16,575,18893,3,2065.5,6196.5
2008-09-16,195,4486,3,575.1,1725.3
2008-09-16,74,18852,3,34.155,102.465
2008-09-16,674,18904,3,188.1,564.3
2008-09-16,1958,18871,3,809.1,2427.3
2008-09-16,1701,18871,3,4.482,13.446
2008-09-16,418,18871,3,242.955,728.865
2008-09-16,2355,18871,3,572.391,1717.173
2008-09-16,1193,18871,3,509.4,1528.2
2008-09-16,496,18871,3,161.1,483.3
2008-09-16,1622,18871,3,197.1,591.3
2008-09-16,1082,18871,3,273.6,820.8
2008-09-16,2259,18871,3,91.791,275.373
2008-09-16,1469,18871,3,180,540
2008-09-16,2349,18871,3,413.991,1241.973
2008-09-16,1677,18871,3,4.491,13.473
2008-09-16,2371,18871,3,386.991,1160.973
2008-09-16,485,18871,3,89.1,267.3
2008-09-16,2494,18871,3,2.646,7.938
2008-09-16,2504,18871,3,8.991,26.973
2008-09-16,250,4482,4,476.1,1904.4
2008-09-16,1734,3022,4,25.2,100.8
2008-09-16,549,18893,4,125.1,500.4
2008-09-16,575,18893,4,2065.5,8262
2008-09-16,161,18856,4,1432.98,5731.92
2008-09-16,74,18852,4,34.155,136.62
2008-09-16,674,18904,4,188.1,752.4
2008-09-16,1958,18871,4,809.1,3236.4
2008-09-16,1701,18871,4,4.482,17.928
2008-09-16,418,18871,4,242.955,971.82
2008-09-16,2166,18871,4,400.5,1602
2008-09-16,2355,18871,4,572.391,2289.564
2008-09-16,1193,18871,4,509.4,2037.6
2008-09-16,1082,18871,4,273.6,1094.4
2008-09-16,496,18871,4,161.1,644.4
2008-09-16,2259,18871,4,91.791,367.164
2008-09-16,1224,18871,4,927,3708
2008-09-16,1375,18871,4,37.8,151.2
2008-09-16,1469,18871,4,180,720
2008-09-16,2349,18871,4,413.991,1655.964
2008-09-16,1677,18871,4,4.491,17.964
2008-09-16,2371,18871,4,386.991,1547.964
2008-09-16,2438,18871,4,40.491,161.964
2008-09-16,881,18871,4,11.7,46.8
2008-09-16,485,18871,4,89.1,356.4
2008-09-16,2494,18871,4,2.646,10.584
2008-09-16,2504,18871,4,8.991,35.964
2008-09-18,51,8113,1,179.955,179.955
2008-09-18,51,8116,1,179.955,179.955
2008-09-18,51,8118,1,179.955,179.955
2008-09-18,51,8121,1,179.955,179.955
2008-09-18,51,8122,1,179.955,179.955
2008-09-18,51,8123,1,179.955,179.955
2008-09-18,52,8022,1,179.955,179.955
2008-09-18,52,8023,1,179.955,179.955
2008-09-18,52,8024,1,179.955,179.955
2008-09-18,52,8025,1,179.955,179.955
2008-09-18,52,8108,1,179.955,179.955
2008-09-18,52,8109,1,179.955,179.955
2008-09-18,52,8110,1,179.955,179.955
2008-09-18,52,8112,1,179.955,179.955
2008-09-18,256,4946,1,368.1,368.1
2008-09-18,256,4951,1,368.1,368.1
2008-09-18,256,4952,1,368.1,368.1
2008-09-18,256,4953,1,368.1,368.1
2008-09-18,256,4954,1,368.1,368.1
2008-09-18,256,4960,1,368.1,368.1
2008-09-18,256,4963,1,368.1,368.1
2008-09-18,256,4964,1,368.1,368.1
2008-09-18,256,4967,1,368.1,368.1
2008-09-18,256,4968,1,368.1,368.1
2008-09-18,207,4969,1,521.1,521.1
2008-09-18,207,4970,1,521.1,521.1
2008-09-18,207,4972,1,521.1,521.1
2008-09-18,207,4973,1,521.1,521.1
2008-09-18,207,4974,1,521.1,521.1
2008-09-18,207,4977,1,521.1,521.1
2008-09-18,207,4978,1,521.1,521.1
2008-09-18,207,4979,1,521.1,521.1
2008-09-18,207,4980,1,521.1,521.1
2008-09-18,568,18893,1,449.1,449.1
2008-09-18,1836,9752,1,899.1,899.1
2008-09-18,1836,9753,1,899.1,899.1
2008-09-18,1836,9755,1,899.1,899.1
2008-09-18,1836,9758,1,899.1,899.1
2008-09-18,1836,9759,1,899.1,899.1
2008-09-18,1836,9763,1,899.1,899.1
2008-09-18,1836,9764,1,899.1,899.1
2008-09-18,1836,10234,1,899.1,899.1
2008-09-18,590,18893,1,899.1,899.1
2008-09-18,1707,8137,1,63.117,63.117
2008-09-18,1707,8139,1,63.117,63.117
2008-09-18,1707,8140,1,63.117,63.117
2008-09-18,1707,8141,1,63.117,63.117
2008-09-18,1707,8142,1,63.117,63.117
2008-09-18,1707,8144,1,63.117,63.117
2008-09-18,1707,8145,1,63.117,63.117
2008-09-18,1707,8146,1,63.117,63.117
2008-09-18,1707,8147,1,63.117,63.117
2008-09-18,700,18904,1,143.1,143.1
2008-09-18,682,18904,1,122.4,122.4
2008-09-18,715,18904,1,134.1,134.1
2008-09-18,1779,7651,1,38.7,38.7
2008-09-18,1779,7653,1,38.7,38.7
2008-09-18,1779,7654,1,38.7,38.7
